,ADM,AXP,DIS,FDX,IBM,INTC,KO,MAT,MSFT,PG
2013-12-16,0.12019980569795509,0.0,0.0,0.481141146921971,0.8143930148712352,0.0,0.0,0.0,0.0,0.0
2013-12-23,0.07551037793057422,0.0,0.0,0.47388793420189645,0.8596698596061744,0.0,0.0,0.0,0.0,0.0
2013-12-30,0.07883604015565948,0.0,0.0,0.42142621668684815,0.9584670183465174,0.0,0.0,0.0,0.0,0.0
2014-01-06,0.07907570126251325,0.0,0.0,0.4293070837456023,0.9785922088432922,0.0,0.0,0.0,0.0,0.0
2014-01-13,0.07810412667158571,0.0,0.0,0.390738086004244,1.0189491058849922,0.0,0.0,0.0,0.0,0.0
2014-01-20,0.11109052036496574,0.0,0.0,0.3966578295883011,0.9622434316773709,0.0,0.0,0.0,0.00221856033284949,0.0
2014-01-27,0.10900713241576346,0.0,0.0,0.2622577632828217,0.8132095003436506,0.0,0.0,0.0,0.0022517495145244473,0.2944508481456622
2014-02-03,0.1058474006492104,0.0,0.0,0.24847247933608763,0.586048723747833,0.0,0.0,0.0,0.04737763859401972,0.4216972321790995
2014-02-10,0.10120559663795889,0.0,0.0,0.09214887906778864,0.7206338193884728,0.0,0.0,0.0,0.047584953251895226,0.40647732771829764
2014-02-17,0.10757829431020383,0.0,0.0,0.09432674549154985,0.5613829374262607,0.0,0.0,0.0,0.2348701794299479,0.4222825905564952
2014-02-24,0.006821870884358088,0.0,0.0,0.09420334650163868,0.5730864954948187,0.0,0.0,0.0,0.23674889791278333,0.5171158749145793
2014-03-03,0.006801839023743825,0.0,0.0,0.09595484540960314,0.5359893981323854,0.0,0.0,0.0,0.2727415708173222,0.5183799260583469
2014-03-10,0.006858685294396725,0.0,0.0,0.04947916461683272,0.5943788889799855,0.0,0.0,0.0,0.27925139212668354,0.520922191849484
2014-03-17,0.007157331784019754,0.0,0.0,0.08717246645499506,0.5573556247791314,0.0,0.0,0.0,0.27656049290879225,0.5245163544015498
2014-03-24,0.0,0.0,0.0,0.03150537598408027,0.5581718536177226,0.0,0.0,0.08708037919249073,0.2630264726652046,0.5305982107794935
2014-03-31,0.0,0.0,0.0,0.030586820235953837,0.3753971366957525,0.19523948444286973,0.0,0.09819544875736848,0.2690200803731739,0.5323280255399869
2014-04-07,0.0,0.0,0.0,0.0,0.37501289409033106,0.1996525491297306,0.0,0.23358497568008627,0.17316644083178293,0.5368008253782078
2014-04-14,0.0,0.0,0.0,0.0254675793383209,0.3728065984623154,0.18080809284028496,0.0,0.2241341749342275,0.1665338420635532,0.5437340300738409
2014-04-21,0.0,0.0,0.0,0.13814993249862936,0.3805722186940705,0.10893628164240576,0.0,0.1799680744177396,0.16649106904581384,0.5411377419391831
2014-04-28,0.0,0.0,0.0,0.01715576647894945,0.43731789709773033,0.1094018731975938,0.058271279733966334,0.17679742876973012,0.16777346869999865,0.5447822643101597
2014-05-05,0.0,0.0,0.0,0.0,0.4445850700242283,0.03270639415192714,0.05814025662402772,0.2716474756984453,0.1701580914318695,0.5534215379328931
2014-05-12,0.0,0.0,0.0,0.057029916038213814,0.4339446419517676,0.0324304364528142,0.05815091198016159,0.38039013000914107,0.0,0.5458035631167408
2014-05-19,0.0,0.0,0.0,0.05898746288761773,0.43850439701867144,0.03274004658939743,0.05904163079789535,0.3859274283432724,0.0,0.5494028903372524
2014-05-26,0.0,0.0,0.0,0.05388398687331431,0.4257706681020328,0.032234255480104175,0.058283544805953005,0.3741966014806208,0.0,0.5401413198279081
2014-06-02,0.0,0.0,0.0,0.13246074537704627,0.3477668434012345,0.03309804200243701,0.058617376539499784,0.3761415505454172,0.0,0.5396925518156096
2014-06-09,0.0,0.0,0.0,0.11885209010168041,0.34706131481782926,0.03428177750761815,0.07279886163196657,0.37387951131777775,0.0,0.5387842781959589
2014-06-16,0.0,0.0,0.0,0.09679347303037382,0.3591796307996099,0.03501120776786991,0.07315931796817525,0.38874181589095474,0.0,0.5404305263979012
2014-06-23,0.0,0.0,0.0,0.09446969867057942,0.369912566966842,0.037138618383131296,0.07290664047179395,0.37120796348018004,0.0,0.5366940698536753
2014-06-30,0.0,0.0,0.0,0.17689621181815723,0.46197613846301666,0.03790778808039706,0.07473544279190264,0.2038291501996755,0.0,0.5340779054965312
2014-07-07,0.0,0.0,0.0,0.09115757613598816,0.47860855539397795,0.03854934454462582,0.07747197484145944,0.2888798732558375,0.0,0.5365289634705378
2014-07-14,0.0,0.0,0.0,0.07278929206701688,0.4982692153816316,0.03832174680526469,0.07684849934087253,0.287115321005481,0.0,0.5453169676600532
2014-07-21,0.0,0.0,0.0,0.07314840968611214,0.5017014563810873,0.03947090485371475,0.07714970916250394,0.28524069129065477,0.007871102254780826,0.5420825000965175
2014-07-28,0.0,0.0,0.0,0.0,0.6544200917683775,0.0,0.06165127582281743,0.26037107933586573,0.0,0.5353214979111842
2014-08-04,0.0,0.0,0.0,0.0,0.5907826259056109,0.0,0.0,0.3834533486484474,0.0,0.5265106792342082
2014-08-11,0.0,0.0,0.004296266196268337,0.0,0.5686674703729645,0.0,0.0,0.3095770877910973,0.06891875266985413,0.532128372879327
2014-08-18,0.0,0.0,0.0043209241155516,0.0,0.6018634848912064,0.0,0.0,0.2764027240444311,0.06965290828710184,0.5458344869707221
2014-08-25,0.0,0.0,0.004471614160611061,0.0,0.6117281097283255,0.0,0.0,0.411555429986131,0.03555514314961406,0.4550884095159291
2014-09-01,0.0,0.0,0.051511294485812195,0.0,0.6215131111128092,0.0,0.0,0.35704345013346916,0.03532222921316235,0.45917189675813574
2014-09-08,0.0,0.0,0.05197390510388826,0.0,0.6171011593042319,0.023533411009170713,0.0,0.3323221170759711,0.035400029099252335,0.45711227592175385
2014-09-15,0.0,0.0,0.05130026596408611,0.0,0.6078874507221348,0.02377100018859273,0.0,0.3492155529664838,0.021337671404263688,0.45728538889941667
2014-09-22,0.0,0.0,0.05170019092854493,0.0,0.5932818665874526,0.04761412814420982,0.0,0.34688297239017546,0.021344408312482358,0.4634377009089202
2014-09-29,0.0,0.0,0.04597355034125776,0.0,0.5891976926625238,0.046921785988709976,0.0,0.3309600006404594,0.02125440770234507,0.46545028457449883
2014-10-06,0.0,0.026339529128891336,0.046370137197331095,0.0,0.5839677960858672,0.012481100066105198,0.0,0.32442970321483194,0.021173044540268957,0.4618084557089871
2014-10-13,0.0,0.13244293667294035,0.050853184671506915,0.0,0.5724740657525655,0.04993772859496254,0.0,0.25929971399168916,0.020836943352171653,0.38079846186610794
2014-10-20,0.0,0.12857804912397527,0.04919021137444899,0.0,0.46195983655803696,0.10697681337335527,0.0,0.2975524206852422,0.020042037813328365,0.38313620938485005
2014-10-27,0.0,0.13318105333294647,0.051215002076139396,0.0,0.3594098096865847,0.15875391309670447,0.0,0.2867934679061408,0.02058399744912095,0.3882781129691203
2014-11-03,0.0,0.13688396376617765,0.052619899059092694,0.0,0.3602699257773814,0.15515175361678604,0.0,0.3031270932101971,0.021325105194044038,0.4033023189997022
2014-11-10,0.0,0.14265514812360977,0.06393472350194752,0.0,0.0861417513724119,0.15942252642438473,0.0,0.3062230630279894,0.02190183642499377,0.6720501825692762
2014-11-17,0.0,0.14332587715361905,0.06372123735778493,0.0,0.0865516579782938,0.09820220014984811,0.0,0.35712719611797256,0.022517454606175658,0.6803755571995485
2014-11-24,0.0,0.14157726769144438,0.06396245136505316,0.0,0.08584293692867312,0.13449040427787828,0.0,0.3589142735112636,0.022467658774016578,0.6348616204680738
2014-12-01,0.0,0.19053910982625438,0.06497585156055571,0.0,0.08311499131960681,0.14082134454446452,0.0,0.3167481132743907,0.021896640473873113,0.6414194966054328
2014-12-08,0.0,0.19407987975151553,0.033243722505984945,0.0,0.1089807242842158,0.12983670781553014,0.0,0.36315932922920463,0.0,0.6509298916751196
2014-12-15,0.0,0.1948993723062335,0.033066795189789916,0.0,0.10923334033016187,0.1530503992561961,0.0,0.33946466989845436,0.0,0.6485837707908682
2014-12-22,0.0,0.1845281135453612,0.032136527842373475,0.0,0.0,0.14778658339990242,0.0,0.3135396623809111,0.021755992069997832,0.7411332965284739
2014-12-29,0.0,0.19665039721775446,0.0,0.0,0.07040930691419522,0.1067146786770886,0.0,0.41337178268731234,0.023394894812379025,0.6841319736051021
2015-01-05,0.0,0.1976386824495181,0.0,0.0,0.06947472776480976,0.10482838141559149,0.0,0.43505510059365965,0.022709573806355004,0.6605942936881716
2015-01-12,0.0,0.0839437322759955,0.0,0.0,0.06786295403820443,0.2225930741192483,0.0,0.4227521599793051,0.0,0.6416718851049901
2015-01-19,0.0,0.08459481413069951,0.0,0.0,0.06825153242694802,0.1597294601589349,0.0,0.4706903083053772,0.0,0.6473185815884893
2015-01-26,0.0,0.0828369411915552,0.0,0.09360094856393807,0.06840312923128083,0.15814484473058465,0.0,0.3672370791533015,0.0,0.6545661414439227
2015-02-02,0.0,0.07822477984119362,0.0,0.09085939656193626,0.06825792275729436,0.14849112733865616,0.0,0.3507707030191459,0.0,0.6208411731579063
2015-02-09,0.0,0.07673229495237707,0.0,0.09038747483554954,0.07068757715498668,0.1487990856207392,0.0,0.3713606502757815,0.0,0.6169894618975791
2015-02-16,0.0,0.07868034929071042,0.0,0.09057649373645041,0.07074066685583262,0.13621255034303204,0.0,0.37552098832189673,0.0,0.613081699907443
2015-02-23,0.0,0.0,0.059891691613980266,0.09393686170233496,0.08311927116774484,0.14054403264637563,0.0,0.3701632817279182,0.0,0.6144471587036033
2015-03-02,0.06685418646396656,0.0,0.06026879494119366,0.09312031710472213,0.01699881220993152,0.13936946841799822,0.0,0.34715528989112027,0.0,0.615138913852777
2015-03-09,0.06531993716895171,0.0,0.08034040334093602,0.09228240403312192,0.01156000923766503,0.13813293140555474,0.0,0.3545752356260935,0.0,0.6128670915424942
2015-03-16,0.0,0.0,0.14830899853133425,0.0891589363493306,0.009928040914708553,0.12857173395862204,0.0,0.3224458995105734,0.0,0.5874637343882197
2015-03-23,0.0,0.0,0.3248583720693856,0.09239943922000951,0.0,0.0,0.0,0.27609555083787446,0.0,0.598493952783979
2015-03-30,0.0,0.0,0.3257392046098956,0.08907131746503165,0.0,0.024261290453458612,0.015525244071892909,0.3090071245205637,0.0,0.5221388047924361
2015-04-06,0.0,0.0,0.42097705879152075,0.0872673792147364,0.0,0.0,0.00656603551398914,0.3065994284023884,0.0,0.4354267376201558
2015-04-13,0.0,0.0,0.42340978960725173,0.0912050989317795,0.0,0.038831561137973404,0.0066446863018083625,0.2803864867255811,0.0,0.4380926644477638
2015-04-20,0.0,0.0,0.4285055874114686,0.06949827900023178,0.004585746570726695,0.039131523722465894,0.004600990504196016,0.3070619911424243,0.0,0.44468858065082734
2015-04-27,0.0,0.0,0.5384401108285047,0.06901199670941607,0.0,0.0870362462027431,0.0,0.2846962142410932,0.0,0.354086502448154
2015-05-04,0.0,0.0,0.7181075481791095,0.06972613084200421,0.0,0.0,0.0,0.2907195315566266,0.0,0.2712958649190243
2015-05-11,0.0,0.0,0.6542573762152203,0.050535416784410626,0.0,0.06777276381561477,0.0,0.3727972118021826,0.0,0.19842879350917425
2015-05-18,0.0,0.0,0.6456031767641917,0.051659008474734036,0.0,0.06702688865028918,0.06257335573572949,0.2993179643309233,0.0,0.19832050782576835
2015-05-25,0.0,0.0,0.6538753093387304,0.053055575285361464,0.0,0.06894707002869083,0.06357258814651293,0.3372586503537412,0.0,0.15227029691114505
2015-06-01,0.0,0.0,0.658892343352926,0.05191110243837785,0.0,0.06886563963973752,0.0630912783349763,0.32633687808692635,0.0,0.14911295360945143
2015-06-08,0.0,0.0,0.6669183166716325,0.038508135766122886,0.0,0.06922330465459138,0.06310443184630973,0.3338887398162412,0.0,0.14801330553075068
2015-06-15,0.0,0.0,0.6539415119594808,0.03955449248701778,0.0,0.06506534855408862,0.06193101635420471,0.29405558750783134,0.0,0.19357059182958716
2015-06-22,0.0,0.0,0.67008659782021,0.021791175448212935,0.0,0.0,0.06182355975288113,0.38109509244180945,0.0,0.19430456268790675
2015-06-29,0.0,0.0,0.6908111546651866,0.07081162875173716,0.0,0.0,0.062332522550466014,0.3366175625400344,0.0,0.1961449240737681
2015-07-06,0.0,0.0,0.6371197356682927,0.06889989007869911,0.0,0.0,0.06060642093238387,0.320959043862638,0.0,0.2460073810918157
2015-07-13,0.0,0.0,0.653940323216831,0.03320112826054465,0.0,0.0,0.008166561723450648,0.41438726485320104,0.0,0.25728598330569025
2015-07-20,0.0,0.0,0.5913681811752896,0.03343871466265851,0.0,0.12621499736437117,0.008368784561053427,0.35079340184159696,0.0,0.2587745591536396
2015-07-27,0.0,0.0,0.598936316685611,0.033319385159674836,0.02684978458378358,0.11857679321344942,0.008376232971646904,0.29885973129345667,0.0,0.2575853489499742
2015-08-03,0.0,0.0,0.5950980811425018,0.08043291799524913,0.012698382689315632,0.11965389568876685,0.008252030690218015,0.2560992541823805,0.0,0.25335015419949525
2015-08-10,0.0,0.0,0.48187113276916016,0.08090397063211315,0.012528425291099418,0.12059139294950819,0.008533220734497122,0.2871547650959129,0.0,0.3327857500566121
2015-08-17,0.0,0.0,0.42798332428791713,0.08017474317644849,0.0461781290973573,0.07137846969678796,0.009505976128574083,0.3088393933906671,0.0,0.33439651894649475
2015-08-24,0.0,0.0,0.42464636273450335,0.020469015079434997,0.10846059828373146,0.06597739681640327,0.009474192980313432,0.3038410550466913,0.0,0.32994412185253297
2015-08-31,0.0,0.0,0.5044246900788296,0.12427054301769316,0.0,0.05927662782107917,0.008749866855085085,0.15098540659525797,0.0,0.3016824542738758
2015-09-07,0.0,0.0,0.5257415949680979,0.12736580855263635,0.08550553564754342,0.06402163793856704,0.17842988943556481,0.14006162076594889,0.0,0.06456798789619737
2015-09-14,0.0,0.0,0.43275880617963147,0.0,0.1362100601519,0.0,0.42430183834367474,0.23168807997159244,0.0,0.0
2015-09-21,0.0,0.0,0.44954791601933364,0.0,0.1365307094097613,0.0,0.4200714572344558,0.21351882337686165,0.0,0.0
2015-09-28,0.0,0.0,0.2914118370870234,0.0,0.13419862844621835,0.0,0.666187197177927,0.12177211780309602,0.0,0.0
2015-10-05,0.0,0.0,0.403557233074042,0.0,0.13264377301529953,0.0,0.671963037584897,0.0,0.0,0.0
2015-10-12,0.0,0.0,0.35984485657756354,0.0,0.0,0.0,0.8938771542540997,0.0,0.0,0.0
2015-10-19,0.0,0.0,0.6252796069657014,0.0,0.0,0.0,0.6532793512669548,0.0,0.0,0.0
2015-10-26,0.0,0.0,0.6443447980965628,0.0,0.0,0.0,0.6633177374568913,0.0,0.0,0.0
2015-11-02,0.0,0.13071262805873315,0.4445264187493199,0.0,0.0,0.0,0.6705672057918491,0.08992969178522343,0.0,0.0
2015-11-09,0.0,0.13097902221012098,0.3325584990048518,0.0,0.0,0.0,0.6646579912467426,0.0954811209249556,0.11731163326816282,0.0
2015-11-16,0.0,0.0,0.5622337652729374,0.0,0.0,0.0,0.6554506864804082,0.0,0.11631682919700899,0.0
2015-11-23,0.0,0.0,0.5560569507847571,0.0,0.0,0.0,0.6538814964241948,0.0,0.11514300957887434,0.0
2015-11-30,0.0,0.0,0.343375843844837,0.0,0.0,0.21880681956084352,0.6826072552755397,0.0,0.1183078127790489,0.0
2015-12-07,0.0,0.1292978144415735,0.3370237461441694,0.0,0.0,0.0,0.7594255081616199,0.0,0.12926294016736298,0.0
2015-12-14,0.0,0.12519681727992255,0.3285244039023848,0.0,0.0,0.0,0.7615502705999363,0.0,0.13059723708687399,0.0
2015-12-21,0.07243507855437407,0.12576329093598582,0.3279461679226253,0.0,0.0,0.0,0.7634423323072206,0.0,0.05545828926897554,0.0
2015-12-28,0.0690040094390747,0.12371672349838433,0.16460216515205675,0.0,0.0,0.0,0.7691077697512977,0.03157423224361316,0.1761330962217896,0.0
2016-01-04,0.07032608121714677,0.12683158527192792,0.18197774461448452,0.0,0.014947057928510336,0.0,0.7769379887517848,0.0,0.18003705124912348,0.0
2016-01-11,0.04833951972141412,0.11970396265436596,0.17156596875986105,0.0,0.0,0.034253807034273186,0.7567199432708299,0.0,0.17535440101904634,0.0
2016-01-18,0.08913091307696612,0.15715777192590735,0.0,0.0,0.0,0.11842129510393738,0.7510704591249066,0.0,0.16857199848572,0.0
