,AAL,AZN,BG,BP,GSK,HSBC,PRU,RIO,TSCO,VOD
2013-06-10,0.22438546448844038,0.1723060259026807,0.0,0.0,0.316475038565865,0.0,0.0,0.0,0.25962116535167007,0.11346135378086625
2013-06-17,0.14496119454856687,0.049194601451151974,0.0,0.0,0.27398848950636095,0.0,0.0,0.0,0.35950523768686493,0.09957982113521395
2013-06-24,0.0,0.05637225301167126,0.0,0.20993156550258976,0.36772403947914317,0.0,0.0,0.0,0.32641435634298993,0.10698399855278165
2013-07-01,0.1383696731735732,0.05120278858479954,0.0,0.0,0.13696751172760493,0.0,0.0,0.0,0.4886522333718588,0.17102466420854312
2013-07-08,0.10601931974570042,0.050183536211524264,0.0,0.0,0.13553909712849255,0.0,0.0,0.0,0.49974213527606864,0.19112838904081494
2013-07-15,0.2755987075616387,0.0,0.0,0.0,0.11859767773051018,0.0,0.0,0.012112375879245803,0.3885813402575741,0.1853169532068678
2013-07-22,0.14234220393574756,0.06643049600105141,0.0,0.0,0.3097348989637985,0.0,0.0,0.0,0.40703012544794265,0.053136934805446574
2013-07-29,0.1570059266931007,0.18764040795787462,0.0,0.0,0.3198057768610601,0.0,0.0,0.0,0.2982003487479461,0.05622509285836771
2013-08-05,0.17627087929196755,0.018452980157295858,0.0,0.12311544868835142,0.303230315972204,0.0,0.0,0.0,0.30813577417050947,0.04911419780872361
2013-08-12,0.2166760628322287,0.21234426324704622,0.0,0.020054286306032728,0.31656989607110364,0.0,0.0,0.0,0.1918737535539588,0.051330113013550276
2013-08-19,0.09975967851342463,0.19793155368767137,0.0,0.0,0.31036697556622445,0.0,0.0,0.1816511736806707,0.19727365716412637,0.0
2013-08-26,0.12275157737376578,0.11195125547107293,0.0,0.0,0.36328271223164,0.0,0.0,0.0216278657604685,0.4437658738280615,0.017246708307237374
2013-09-02,0.08874417078439634,0.0856609738656444,0.0,0.0,0.3227875510067901,0.0,0.0,0.0,0.3518055570083247,0.07881801272423171
2013-09-09,0.09464508854510925,0.15106468940201756,0.0,0.0,0.35956413241612506,0.0,0.0,0.0,0.43751131166408247,0.011533371422182201
2013-09-16,0.1302471221394309,0.2273120879995832,0.0,0.02379617355695965,0.30512218543577385,0.0,0.0,0.0,0.23490744179318834,0.0103646334789706
2013-09-23,0.03721571055537938,0.1700454494722833,0.0,0.0,0.33834517416237664,0.0,0.0,0.0,0.37283778992748523,0.12496977968382778
2013-09-30,0.1514800227656638,0.334556208385735,0.0,0.0,0.11653518786269172,0.0,0.0,0.18461437844308984,0.14602146481750236,0.02058048383900823
2013-10-07,0.1590586978740331,0.14988809624926944,0.03773061188755135,0.0,0.32826333295020743,0.0,0.0,0.0,0.33143978025275583,0.022557914662198312
2013-10-14,0.09157117733664971,0.1388238551509156,0.0,0.19362663235657956,0.3062750182248344,0.0,0.0,0.013195537458849889,0.20911997295739576,0.0211218654911271
2013-10-21,0.1882356734772014,0.14359199786417123,0.0,0.021932337237756637,0.3233350625859589,0.0,0.0,0.0,0.3425153137832961,0.0
2013-10-28,0.007695745666135622,0.30583693640487536,0.0,0.13190185537503873,0.28062550135850856,0.0,0.0,0.06920745318435384,0.11761176916845392,0.0
2013-11-04,0.19549920745261531,0.35683563441704835,0.0,0.0,0.32536854225512457,0.0,0.0,0.0036271072662221837,0.1789997594686659,0.005199975478650171
2013-11-11,0.24843912937875645,0.27306773126667316,0.0,0.0,0.13565572870313727,0.0,0.0,0.002882913629837153,0.18966996445840628,0.026438453398108335
2013-11-18,0.1383267846416382,0.14888913719136992,0.0,0.0,0.15258938114200668,0.0,0.0,0.21699419030894002,0.37630920945628915,0.03883514590230331
2013-11-25,0.07983848843703048,0.13135314175341822,0.0,0.0563983521666584,0.16730606230370243,0.0,0.0,0.1986577284361364,0.2618066552341704,0.03397058225014583
2013-12-02,0.16670413047719596,0.3697963379788518,0.0,0.06517708429324023,0.15269519488521135,0.0,0.0,0.2195959666395217,0.09595626795569999,0.0
2013-12-09,0.0,0.33187668018323646,0.0,0.07944018633377806,0.1904818401969969,0.0,0.0,0.19865196091352869,0.12918086314983251,0.0
2013-12-16,0.10685318923735905,0.4230771036322119,0.0,0.093067549134041,0.2211647413534291,0.0,0.0,0.23686769869564597,0.0,0.0
2013-12-23,0.08617087391394943,0.3659929312900135,0.0,0.07753396240281385,0.029807449065228867,0.0,0.0,0.3620735352690612,0.0,0.0
2013-12-30,0.024067271600124656,0.4204148479249578,0.0,0.09121315432069751,0.034152097622632556,0.10070331828950338,0.0,0.20548298245649513,0.1818973240866031,0.0
2014-01-06,0.18673036464914827,0.20959622843911338,0.0,0.08103029316815553,0.03050851354039167,0.0,0.0,0.18570956880672912,0.23656062246217482,0.0
2014-01-13,0.015244057987853171,0.2873841790171912,0.0,0.2614915111523394,0.035958896667324804,0.0,0.0,0.24505995958339807,0.13442184936594517,0.10579836958551211
2014-01-20,0.0,0.3750029119782168,0.0,0.12238844161635018,0.21122352916310905,0.0,0.0,0.18591571118899206,0.01601098508305121,0.0
2014-01-27,0.020153033429351742,0.4445201572845424,0.0,0.13930553743187096,0.03524991295839244,0.0,0.0,0.4232537843674374,0.0,0.0
2014-02-03,0.0,0.2098241151719495,0.0,0.16978204321682308,0.18346819873767348,0.0,0.0,0.38386467521640155,0.0,0.0
2014-02-10,0.2062057055498842,0.22175009088840025,0.0,0.19343853329943003,0.013934643251875016,0.0,0.0,0.44385285052129936,0.0,0.0
2014-02-17,0.0,0.16922343643346807,0.0,0.15310046468867572,0.16665513463198844,0.0,0.0,0.33866845911719007,0.04915328588353889,0.0
2014-02-24,0.0,0.4337318203439869,0.0,0.028206579839784154,0.21801208487333493,0.0,0.0,0.2067377685366389,0.21292104069951928,0.0
2014-03-03,0.0,0.34812442184459835,0.0,0.024325362713760044,0.18023205645053322,0.0,0.0,0.34719037670251546,0.01532795133454728,0.0
2014-03-10,0.0,0.38873202829536846,0.0,0.07426393678976718,0.21791542167956182,0.0,0.0,0.41107151807236064,0.0,0.0
2014-03-17,0.0,0.2931640863560805,0.0,0.06642511384256966,0.058962645631695565,0.0,0.0,0.5362050605018464,0.0,0.0
2014-03-24,0.0,0.3157462426819012,0.0,0.0711384139004582,0.11997400482541637,0.0030056430492275974,0.0,0.5315560325484034,0.0,0.0
2014-03-31,0.0,0.1859557883885751,0.0,0.06421681432279373,0.18691055937225537,0.017742143327133322,0.0,0.3081738269846173,0.1897868090357353,0.0
2014-04-07,0.0,0.0,0.0,0.07182764852541268,0.40766430877432125,0.0,0.0,0.47264241845033617,0.07073787398641758,0.015457343098496699
2014-04-14,0.0,0.180136990889526,0.0,0.06665164207288418,0.37411656905807583,0.0,0.0,0.33909001253809057,0.0,0.006291080913637893
2014-04-21,0.0,0.20080874272653232,0.0,0.029930370913877773,0.41328775456168704,0.0,0.0,0.39847606009580294,0.0,0.006811189860128847
2014-04-28,0.07115402964938151,0.004680600048484546,0.0,0.13699020359402986,0.18673714651250112,0.0,0.0,0.5226971658137409,0.0,0.0
2014-05-05,0.0,0.006387762952117889,0.10688617585993672,0.16623543829840082,0.22532563779528225,0.0,0.0,0.5679553013286894,0.013797375773072234,0.0
2014-05-12,0.0,0.005583686524117429,0.0,0.18299917191021403,0.22437337626200157,0.0,0.0,0.5090705899942602,0.0,0.0
2014-05-19,0.0,0.0063441741843140885,0.0,0.2707712712151823,0.2578696199991088,0.0,0.0,0.535457954391009,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.2510794229893473,0.21673921150034586,0.0,0.0,0.4911202269005491,0.0,0.0
2014-06-02,0.0,0.0,0.0,0.23312510847018908,0.4376087523079901,0.0,0.0,0.3270336168616677,0.03323037785587115,0.0
2014-06-09,0.0,0.0,0.0,0.2267823630070023,0.22127527657450707,0.03824829728097305,0.0,0.5113128054938305,0.0,0.0
2014-06-16,0.0,0.0,0.0,0.20615633554512577,0.3521959776253964,0.037751433930609896,0.0,0.39482449651601614,0.0,0.0
2014-06-23,0.06056483367936194,0.0,0.0,0.2150956163024889,0.15745505414115243,0.0,0.0,0.57907563591201,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.2117476116164558,0.15055919947726537,0.0,0.0,0.5068973893730748,0.11053577599638326,0.0
2014-07-07,0.0,0.0,0.0,0.21155131405969677,0.3492832427250367,0.0,0.0,0.32769863421441825,0.10749525617237816,0.0
2014-07-14,0.0,0.0,0.0,0.11686468256782809,0.3490604243273608,0.0,0.0,0.5394838854724492,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.11431565736345291,0.43201476716392745,0.0,0.0,0.3360220990630191,0.0,0.11117147476985484
2014-07-28,0.0,0.0,0.0,0.012409574096200643,0.4348932392733495,0.0,0.0,0.5162808752134568,0.03857629619808824,0.0
2014-08-04,0.0,0.0,0.0,0.019354529097392586,0.41500988291610025,0.0,0.0,0.5935171191501533,0.0,0.0
2014-08-11,0.0,0.0,0.0,0.018829009873551992,0.33832480077013366,0.07286284189790233,0.0,0.5597323422578555,0.0,0.0
2014-08-18,0.0,0.0,0.0,0.0,0.3466757036196184,0.07254199719082977,0.0,0.5576520611151173,0.0,0.02319128083321386
2014-08-25,0.0,0.0,0.0,0.11978096589515684,0.32263214122970973,0.0,0.0,0.4855054541276224,0.0,0.08557647012860219
2014-09-01,0.0,0.0,0.0,0.11683070086419521,0.35862862771551474,0.0,0.0,0.4093546191954561,0.0,0.10346185499523107
2014-09-08,0.0,0.0,0.0,0.022117685823582277,0.27445234064483237,0.0,0.0,0.6237163991405937,0.0,0.11141105862566136
2014-09-15,0.0,0.0,0.0,0.0,0.24562730379457093,0.0,0.0,0.6450156701311425,0.0,0.10769715089100282
2014-09-22,0.0,0.0,0.0,0.0,0.23925314967064323,0.0,0.0,0.6302488212770191,0.0,0.11054825965500048
2014-09-29,0.0,0.0,0.0,0.014914498173014865,0.2663907441520363,0.0,0.0,0.4593718351886695,0.19590829072658456,0.12391714561828576
2014-10-06,0.0,0.0,0.0,0.0,0.43143939696503697,0.0,0.0,0.3413247678898725,0.0,0.1830077036943991
2014-10-13,0.0,0.0,0.0,0.0,0.32685734679996753,0.0,0.0,0.5223106152549156,0.0,0.20301775551663895
2014-10-20,0.03771767879470033,0.0,0.0,0.0,0.27602543393731915,0.0,0.0,0.4711387919151912,0.0,0.17458901776913688
2014-10-27,0.0,0.0,0.0,0.02508727993608567,0.2927469657672051,0.0,0.0,0.5012378054749027,0.0,0.2108861817560424
2014-11-03,0.17851880810832085,0.0,0.0,0.0,0.23573433173652805,0.0,0.0,0.2590342926193643,0.09351665925475942,0.1990016345485987
2014-11-10,0.0,0.0,0.0,0.0006097127510508531,0.3462831896320786,0.0,0.0,0.4744115491903006,0.0,0.2126989491588911
2014-11-17,0.0,0.0,0.0,0.10908341881597931,0.12412821485642883,0.0,0.0,0.5933980837910292,0.0,0.1235134402439754
2014-11-24,0.002141622210701109,0.0,0.0,0.1178652138515596,0.1394287446750771,0.0,0.0,0.6559655199255459,0.0,0.1407482672174976
2014-12-01,0.0,0.0,0.0,0.0,0.17275114720753018,0.0,0.0,0.6842247861417791,0.0,0.09269891379179297
2014-12-08,0.0,0.0,0.0,0.0,0.2635541670754963,0.0,0.0,0.545131132558196,0.021562687668817596,0.23112443360215904
2014-12-15,0.0,0.0,0.0,0.0,0.24752513154900596,0.0,0.0,0.5117771106442991,0.0,0.21556991157274463
2014-12-22,0.0,0.0,0.0,0.0,0.2763898338488278,0.0,0.0,0.5714423181374035,0.0,0.23602784635708232
2014-12-29,0.0,0.0,0.0,0.08934783282142238,0.10158728670724591,0.0,0.0,0.5032801498159102,0.0,0.18845176374160627
2015-01-05,0.004752057745673158,0.0,0.0,0.06162137546144719,0.12617195076848273,0.0,0.0,0.6477122670249693,0.0,0.27307806276138397
2015-01-12,0.0,0.0,0.0,0.07170492260362607,0.10765640597062787,0.0,0.0,0.6190015637087785,0.0,0.1366382732859142
2015-01-19,0.0,0.0,0.0,0.0,0.15711422482915602,0.0,0.0,0.7497450877766736,0.0,0.1667908229685177
2015-01-26,0.0,0.0,0.0,0.035120151508949086,0.12156462206553201,0.0,0.0,0.6225689573068758,0.0,0.14468078327480347
2015-02-02,0.0,0.0,0.0,0.0434384090622854,0.02746907662715276,0.0,0.0,0.7665422923780756,0.0,0.23812082533565826
2015-02-09,0.0,0.0,0.0,0.013652333551216568,0.19546101901706045,0.0,0.0,0.642176644298429,0.0,0.027043137136794803
2015-02-16,0.0,0.0,0.0,0.018336586582971645,0.09357153630468357,0.0,0.0,0.8341810386267414,0.0,0.20894960114685973
2015-02-23,0.0,0.0,0.0,0.012382908825527577,0.06435779239679872,0.0,0.0,0.5903981990490765,0.0,0.14931378676698726
2015-03-02,0.0,0.0,0.0,0.11349938785050276,0.09733815373533751,0.0,0.0,0.7170038423259061,0.0,0.30035431293631054
2015-03-09,0.008250147645306296,0.0,0.0,0.07572306383046352,0.0665238116811328,0.0,0.0,0.4871995885444544,0.0,0.1887419771290408
2015-03-16,0.10778580064134961,0.0,0.0,0.008465956938892898,0.0,0.0,0.0,0.8985931266232579,0.0,0.3129946423255055
2015-03-23,0.0,0.0,0.0,0.0033807787352042136,0.14852221115620454,0.0,0.0,0.49900707566904307,0.0,0.09620166328591054
2015-03-30,0.013955202778784972,0.0,0.0,0.006163235664187703,0.2619216609024476,0.0,0.0,0.8665803504041584,0.0,0.17223994324222727
2015-04-06,0.0,0.0,0.0,0.0,0.014731571340529728,0.0,0.0,0.5102613217663257,0.0,0.259724963980812
2015-04-13,0.11323893340168285,0.0,0.0,0.0,0.023481079758411995,0.0,0.0,0.6994099590686346,0.0,0.41032133295336976
2015-04-20,0.0060269225415559855,0.0,0.0,0.0835861584793923,0.10872291124226578,0.0,0.0,0.48896947223272347,0.0,0.10517388381128336
2015-04-27,0.0,0.0,0.0,0.0,0.06771174390832184,0.0,0.0,1.040568679244925,0.0,0.173557149357594
2015-05-04,0.1003731278659514,0.0,0.0,0.0,0.0,0.0,0.0,0.44880525953423095,0.01373306634756079,0.1579522815238814
2015-05-11,0.07526491525009411,0.0,0.0,0.2622337886231902,0.0,0.0,0.0,0.8928574777996757,0.0,0.17392428584267733
2015-05-18,0.0,0.0,0.0,0.12725109300228662,0.0,0.0,0.0,0.41549135373399854,0.0,0.15652204881697862
2015-05-25,0.0,0.0,0.0,0.2760171723975214,0.0,0.015881879775851832,0.0,1.0821262685092874,0.0,0.11151610393286132
2015-06-01,0.0,0.0,0.0,0.12346283301206891,0.0,0.0,0.0,0.43866924850354366,0.0,0.10773096697589887
2015-06-08,0.0,0.0,0.0,0.07544044594981854,0.0,0.0,0.0,1.0591565278976807,0.0,0.350538206578771
2015-06-15,0.037257812762038614,0.0,0.0,0.0,0.0,0.0,0.0,0.5005275443591445,0.0,0.16829130363480435
2015-06-22,0.0,0.0,0.0,0.22721726047896235,0.0,0.0,0.0,1.1386676798475805,0.0,0.0440151461361869
2015-06-29,0.0,0.0,0.0,0.13807798321588924,0.0,0.0,0.0,0.5099001175422256,0.0,0.04847022930476602
2015-07-06,0.0,0.0,0.0,0.0,0.30153344288551287,0.0,0.0,1.103474142735084,0.0,0.11172100635822452
2015-07-13,0.0,0.0,0.0,0.0,0.0646096964102114,0.0,0.0,0.5118873927969184,0.0,0.10123617429203793
2015-07-20,0.04175104375353301,0.0,0.0,0.10598747095021717,0.13931174715350284,0.0,0.0,0.9279538024053676,0.0,0.22568283079141682
2015-07-27,0.00046257503349259505,0.0,0.0,0.12332469509788364,0.013834462971598224,0.0,0.0,0.4560005892982251,0.0,0.11118950721899842
2015-08-03,0.02378805738038471,0.0,0.0,0.2612402996282163,0.029780528377926288,0.0,0.0,0.6507813972839727,0.0,0.5147499723996098
2015-08-10,0.0,0.0,0.0,0.11419067199699076,0.0,0.0,0.0,0.428342253014437,0.0,0.12402334368976836
2015-08-17,0.0,0.0,0.0,0.2420278448983169,0.0,0.0,0.0,0.9577397407302872,0.0,0.2659455820001678
2015-08-24,0.009731210064964288,0.0,0.0,0.0717740629721104,0.14092230737692055,0.0,0.0,0.4197859967275687,0.0,0.06937947194911469
2015-08-31,0.0,0.0,0.0,0.3050489841695392,0.3091436880281545,0.0,0.0,0.9480432791526487,0.0,0.0
2015-09-07,0.0799018994278926,0.0,0.0,0.07005259472676635,0.0282039407664258,0.013508786130583142,0.0,0.38306236015007683,0.0,0.05919934770279041
2015-09-14,0.09313399350252663,0.0,0.0,0.14417125395747962,0.19570648325003215,0.0320728067025614,0.0,0.9131850380049957,0.0,0.143232942070132
2015-09-21,0.017066092998143326,0.0,0.0,0.07098841842640201,0.0,0.013596537524588764,0.0,0.3962567188900439,0.0,0.15106329651008366
2015-09-28,0.0,0.0,0.0,0.07768673449954445,0.08960847206990472,0.0,0.0,0.7454351354430973,0.0,0.7211127632117713
2015-10-05,0.01896283083219577,0.0,0.0,0.031518900477055585,0.036199216184521044,0.12801956758190647,0.0,0.2761575602444528,0.0,0.15273605593365644
2015-10-12,0.029427335686118966,0.0,0.0,0.018423167483304147,0.0,0.2781451467533869,0.0,0.7867319083746426,0.0,0.3374006123516213
2015-10-19,0.01650316657484881,0.0,0.0,0.12389863621883804,0.0,0.0027649456006317843,0.0,0.3734942100496004,0.0,0.14588443317236596
2015-10-26,0.07469644121887531,0.0,0.0,0.2954483050309655,0.0,0.006418243111982332,0.0,0.8000864690725503,0.0,0.34016865876325314
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.13053358393239498,0.0,0.38799969084423036,0.0,0.1411819224567098
2015-11-09,0.10624696272724188,0.0,0.0,0.0,0.0,0.22925489109796593,0.0,0.8605635546912318,0.0,0.3332834349863584
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.04827524751090639,0.0,0.4662527553760555,0.0,0.14946009260937057
2015-11-23,0.04711615214233266,0.0,0.0,0.0,0.0569720507058098,0.11685456063682352,0.0,0.9706285080406676,0.0,0.36812902623210136
2015-11-30,0.03652931018450281,0.0,0.0,0.0,0.10062531420014009,0.0479963022714899,0.0,0.32841776936217976,0.0,0.12136943826219226
2015-12-07,0.17526622692679455,0.0,0.0,0.0,0.2558774785917485,0.12233360692826116,0.0,0.7213148772190161,0.0,0.30868783994362303
2015-12-14,0.014222068499437461,0.0,0.0,0.0,0.12384000070599067,0.0,0.0,0.30429112591776103,0.0,0.24320807218038057
2015-12-21,0.19266426610442502,0.0,0.0,0.0,0.2732298865277629,0.07406848250167879,0.0,0.4894903169233089,0.0,0.4565429911706924
2015-12-28,0.07616558310745547,0.0,0.0,0.010581203447565779,0.12420520296951963,0.034173476740249245,0.0,0.2200129887789236,0.0,0.20423300168954278
2016-01-04,0.0240262411479734,0.0,0.0,0.023120270130178932,0.3542978593108,0.15043515550183667,0.0,0.30517853382752735,0.10106751532664529,0.4916834840440533
2016-01-11,0.0,0.0,0.0,0.0,0.252444741933628,0.07112848857191126,0.0,0.13697292798468122,0.0,0.24198656684100123
2016-01-18,0.0,0.0,0.0,0.2280627623367022,0.3188121154778278,0.1523637634837431,0.0,0.5569226864093423,0.0,0.2394243778416959
2016-01-25,0.0,0.0,0.0,0.10823249282290986,0.14924126011185862,0.13183506789900504,0.0,0.1333338271275705,0.0,0.16183114027380116
2016-02-01,0.0,0.0,0.0,0.26409690836879907,0.34990911837785227,0.2795803774408084,0.0,0.4734430186240697,0.0,0.04872758191054252
2016-02-08,0.09970450352611517,0.0,0.0,0.13265140188712674,0.10936738866111761,0.0,0.0,0.22507808622891942,0.03860515021861797,0.12165499495341836
2016-02-15,0.03058194675620747,0.0,0.0,0.3362705609643275,0.2290775998623819,0.0,0.0,0.4965808505687851,0.0,0.28011320530211076
2016-02-22,0.026819805329812266,0.0,0.0,0.02510607171832266,0.13859812410809522,0.0,0.0,0.22886659931939884,0.14000478623939872,0.14422529143972607
2016-02-29,0.0,0.0,0.0,0.0,0.31399032038814273,0.0,0.0,0.19361867386257947,0.3928793922817342,0.5155869242800194
2016-03-07,0.0,0.0,0.0,0.0,0.2561984674118511,0.013053317853180865,0.0,0.08939574017333336,0.05338902110882384,0.2763469411341444
2016-03-14,0.12628951672534752,0.0,0.0,0.0,0.36851189638119974,0.027140774931043655,0.0,0.0,0.1388543335868414,0.7867014620870932
2016-03-21,0.028225105521650005,0.0,0.0,0.0,0.17230108405328481,0.012784457338792481,0.0,0.06837224376271236,0.04646976188627754,0.3523716205677372
2016-03-28,0.0,0.0,0.0,0.0,0.2645665383888216,0.2766196635343212,0.0,0.15341570805719068,0.09922406608394188,0.6733293223976393
2016-04-04,0.0014707230655677766,0.0,0.0,0.0,0.2355266912958332,0.12508790029811281,0.0,0.06188531629157035,0.04639046815970172,0.20886899884699345
2016-04-11,0.0,0.0,0.0,0.0,0.6381039568114936,0.26931462276378776,0.0,0.29855719288940363,0.0,0.29826515400442694
2016-04-18,0.0,0.0,0.0,0.0,0.269190332021488,0.06643002649388109,0.0,0.002569213679006817,0.12536728420488824,0.16622512811420945
2016-04-25,0.0,0.0,0.0,0.0,0.5652283415907023,0.05892269320768413,0.0,0.2815379097960079,0.22431677260560476,0.4098846914327515
2016-05-02,0.05545560050417947,0.0,0.0,0.0,0.36077956773226877,0.002749567302252519,0.0,0.0,0.10163938466076394,0.13103128331588987
2016-05-09,0.062338836023338916,0.0,0.0,0.0,0.8155183511109786,0.0,0.0,0.0,0.3627930826664589,0.30094041473461597
2016-05-16,0.0,0.0,0.0,0.0,0.21392107872582944,0.12949770060204044,0.0,0.04134222377744349,0.15423729471687295,0.11157918149358398
2016-05-23,0.0,0.0,0.0,0.0,0.5075423117717744,0.3034026469717014,0.0,0.09977001152544256,0.6438625308977463,0.0
2016-05-30,0.0,0.0,0.0,0.0,0.23350386564946154,0.0,0.0,0.052529520817891105,0.2962707273123184,0.0483192052102269
2016-06-06,0.0,0.0,0.0,0.2537296128624103,0.33531813967750257,0.04603001535232002,0.0,0.2892641089513689,0.5363794163671338,0.12272780529110457
2016-06-13,0.05985509588705015,0.0,0.0,0.0,0.13026967002330747,0.1332157240586073,0.0,0.12655070521505818,0.12154930525229267,0.047575210190021915
2016-06-20,0.028658325320149093,0.0,0.0,0.022189746438760698,0.36578248099676913,0.3696269984524343,0.0,0.30793488694901183,0.5078738245871862,0.12634055986574452
2016-06-27,0.019091931861269645,0.0,0.0,0.03161374538947102,0.11639372040639978,0.09895377142229635,0.0,0.10097980214594315,0.14517779628541772,0.04059577369141138
2016-07-04,0.0,0.0,0.0,0.006143062952728223,0.3090737181042505,0.33445499277593127,0.0,0.3353955663144363,0.5131313036894939,0.3594873182237988
2016-07-11,0.0,0.0,0.0,0.0,0.09153341897869273,0.08151905780625505,0.0,0.0,0.245836838992562,0.11043268860720208
2016-07-18,0.10691369914292351,0.0,0.0,0.0,0.27827599388771046,0.2516183805796827,0.0,0.0,0.8593545939812888,0.3543958609176787
2016-07-25,0.0,0.0,0.0,0.04167144772680237,0.08266960325189027,0.10354938064886644,0.0,0.08111605319796227,0.1738991663649186,0.06068648817556215
2016-08-01,0.0,0.0,0.0,0.0,0.28159816678575345,0.35524227630296423,0.0,0.20780472561073604,0.7774024945817632,0.21205450995368672
2016-08-08,0.0,0.0,0.0,0.0,0.08588517321027321,0.10398198926076742,0.0,0.062285562178565394,0.2297368121346592,0.06223805684653482
2016-08-15,0.1222945768297117,0.0,0.0,0.0,0.2871853860973518,0.303211930436933,0.0,0.2139059097191738,0.7469897533502918,0.1761014157847058
2016-08-22,0.0,0.0,0.0,0.0,0.1918512567300747,0.1787970773927507,0.0,0.0,0.10817358691172242,0.06092726859230895
2016-08-29,0.35014582969828784,0.12918738084394135,0.0,0.0,0.2838045289000379,0.41712167166693376,0.0,0.0,0.6307498743496341,0.033640414300998144
2016-09-05,0.0,0.0,0.0,0.0,0.15930723244497327,0.11183436653835614,0.0,0.0,0.2613119808879075,0.009704147962555344
2016-09-12,0.0,0.0,0.0,0.0,0.4732017985651453,0.5118665695752861,0.0,0.03595068652504438,0.8048002405378365,0.0
2016-09-19,0.040313339131976315,0.0,0.0,0.0,0.10107115298599621,0.058912155943966704,0.0,0.10381899734820207,0.3011317286651958,0.0
2016-09-26,0.0,0.0,0.0,0.0,0.2835900747754099,0.45088470870824615,0.0,0.2982912113949691,0.6129067167391609,0.015637352243437604
2016-10-03,0.0,0.0,0.0,0.0,0.19998788160759182,0.1583597808213902,0.0,0.10985014070042046,0.10363367370967298,0.02129915076530864
2016-10-10,0.08078170909594029,0.0,0.0,0.0,0.5620823034922372,0.29654941411584446,0.0,0.16001552548921075,0.5807744833494526,0.0
2016-10-17,0.0,0.0,0.0,0.0,0.12058806464170188,0.1058248949928938,0.0,2.801921722482472e-05,0.25295573625031437,0.1191469656327595
2016-10-24,0.0,0.0,0.0,0.0,0.34451652474440003,0.09769271572429213,0.0,0.0,0.9064134248051828,0.3471969968673994
2016-10-31,0.0,0.10766311920356221,0.0,0.0,0.12249085523489621,0.0,0.0,0.0,0.24882658558515208,0.1267625517739366
2016-11-07,0.0,0.07855625990113506,0.0,0.0,0.6695286625002249,0.2980842274842521,0.0,0.0,0.6078648412134803,0.00957074905378741
2016-11-14,0.0,0.0,0.0,0.0,0.18371605645218633,0.04563463036381648,0.0,0.0,0.24673362835631027,0.12251231951691971
2016-11-21,0.0,0.0,0.0,0.0,0.373298125908811,0.12597054077363887,0.0,0.0,0.8303610359585034,0.29766969248346853
2016-11-28,0.0,0.0,0.0,0.0,0.13536855031208836,0.06731299886519063,0.0,0.0,0.2400611293147127,0.16566066573790905
2016-12-05,0.0,0.0,0.0,0.0,0.5823558030407763,0.1825702989229357,0.0,0.0,0.7808722470664968,0.10655537472898668
2016-12-12,0.0,0.0,0.0,0.0,0.1603676007102475,0.00497537968493047,0.0,0.037065125816274774,0.29087281186185115,0.10519546362583537
2016-12-19,0.0,0.14879746788911088,0.0,0.0,0.44689497623491026,0.144492221854135,0.0,0.0,0.9024403873582799,0.0
