,AAL,AZN,BG,BP,GSK,HSBC,PRU,RIO,TSCO,VOD
2015-05-18,0.03526998147218387,0.0,0.1769920745268107,0.0,0.06541878671653421,0.49099414233171185,0.0,0.0,0.0696323669446316,0.13791626725471076
2015-05-25,0.04782432830796196,0.0,0.1805981664838899,0.0,0.0,0.384339573788152,0.0,0.18869140880903398,0.03368373820696305,0.13746909949614894
2015-06-01,0.036100975747347275,0.0,0.17905844487260203,0.0,0.0,0.4879617025180552,0.0,0.08630513743579812,0.033106248534679784,0.1470982938687863
2015-06-08,0.08260830551503541,0.025184792720826774,0.18092211399471853,0.0,0.0,0.42146496334520744,0.0,0.08719031145150692,0.03324775829558641,0.14731012147606912
2015-06-15,0.12543731463815078,0.0,0.17841718343075347,0.0,0.0667046502790158,0.39339268382944287,0.0,0.002136612498665187,0.007676196163652245,0.17657909140412031
2015-06-22,0.08879037031613803,0.0,0.1817062164383584,0.0,0.0,0.39133592233946696,0.0,0.10684630471455826,0.008030874470031348,0.1693625656696732
2015-06-29,0.07545743171186581,0.0,0.18581811004771118,0.0,0.0,0.36365082257158904,0.0,0.0,0.20111560452087113,0.1442871563906129
2015-07-06,0.11063504832984176,0.0,0.17641735560647573,0.0,0.0,0.34581771090773783,0.0,0.1097252581667309,0.008003772919056467,0.17393956034478888
2015-07-13,0.03609814488318261,0.0,0.17565996634538478,0.0,0.09990527119004936,0.30974020878211045,0.0,0.0,0.1165816772358816,0.17086198791306467
2015-07-20,0.05313596151064128,0.04560262289442279,0.36106360323025016,0.0,0.1041136720352879,0.31723293392978097,0.0,0.0,0.008840531278817877,0.03954879515102114
2015-07-27,0.07666923209355506,0.11598448583842863,0.22920080470111728,0.0,0.10293395944110446,0.22466894380822403,0.0,0.14144624069485867,0.0,0.039343513729945885
2015-08-03,0.16210729184530664,0.0,0.23002644312421272,0.0,0.10095859992549241,0.22160685520689513,0.0,0.13395586783929395,0.0,0.06553842336803638
2015-08-10,0.1555223689329169,0.0,0.06484641510099338,0.0,0.002766349988012237,0.2253620312799286,0.0,0.15123867528601845,0.0626146080515168,0.24868993827953348
2015-08-17,0.15608923031738567,0.0888985469347611,0.06281276574027977,0.11867566360567136,0.0,0.22579560902666274,0.0,0.13481675063079337,0.06371975649861775,0.06377296880334814
2015-08-24,0.1599850526785703,0.003915085964767019,0.06242983632970571,0.05960465528444142,0.0,0.21852708173273236,0.0,0.12747371110716227,0.14934281391804366,0.117351875080027
2015-08-31,0.09002727601667514,0.0,0.09527473510002483,0.051993831682836056,0.0,0.19686881835922904,0.0,0.11590941471829645,0.1319711952850022,0.11624602421043365
2015-09-07,0.09297928260242569,0.0,0.09769466367486172,0.0,0.0,0.14627113266762976,0.0,0.07988092592289892,0.18051751617511674,0.2041121513738277
2015-09-14,0.11001430499260012,0.0,0.09817325733345081,0.0,0.04666696957699819,0.1500244124183953,0.0,0.09684656557811124,0.18991967460380507,0.13906592732834827
2015-09-21,0.07660375850816993,0.02339493116229186,0.0,0.0,0.027962652298235347,0.15108157722293825,0.0,0.09982982110012684,0.26271242702430425,0.1918516710095522
2015-09-28,0.0,0.02261152403478008,0.0,0.14913002078902537,0.02712853232260092,0.05799555957399257,0.0,0.09246273880498168,0.2525169697420782,0.19835569108168608
2015-10-05,0.1104201553264096,0.02203920248806446,0.0,0.14593385338180026,0.05693504825933898,0.0,0.0,0.08901237890089311,0.18793746731151295,0.16389969060929951
2015-10-12,0.11852789629395794,0.07071395060024599,0.0,0.0321945565716181,0.060483710654304516,0.0,0.0,0.09688231457403301,0.27419254902952067,0.1723690662429554
2015-10-19,0.1581060848652904,0.06909992255268906,0.0,0.03263841009169451,0.061093918328908974,0.0,0.0,0.14497514308182669,0.2679179370164269,0.10478337789006723
2015-10-26,0.06979507981721486,0.06857608846692638,0.0,0.0,0.20077192699211172,0.0,0.0,0.08594318774684225,0.3180916937002522,0.10659020684218533
2015-11-02,0.027951139409461728,0.06970383448939206,0.0,0.10839253286655659,0.14754646767322344,0.0,0.0,0.08503292174063048,0.32511550682115814,0.10937963315406535
2015-11-09,0.0,0.0943524772984209,0.0,0.04248461009433002,0.15053634290044327,0.0,0.0,0.08384338230341994,0.34044723863583437,0.17979244948178982
2015-11-16,0.12952892314759382,0.14594698180823243,0.0,0.03892622465124724,0.14568971525982435,0.0,0.0,0.05354734851812493,0.33991535634941084,0.02586196813361632
2015-11-23,0.12360046338558019,0.19764727337093244,0.0,0.12259520270657855,0.014347072458660216,0.0,0.0,0.0774124142613372,0.3195620972900782,0.0
2015-11-30,0.12107782851312804,0.023337635860603154,0.0,0.1567537312370294,0.18901508526837404,0.0,0.0,0.09240465475605313,0.29523938324897475,0.0
2015-12-07,0.0,0.02402577421023668,0.0,0.15653314638191448,0.2622686410717344,0.0,0.0413888778032362,0.0,0.3947879391637122,0.0
2015-12-14,0.0,0.023246105950220735,0.0,0.1140465294731391,0.16318364400590946,0.0,0.04024490275780201,0.0,0.3975002258705645,0.11545742901497928
2015-12-21,0.0,0.023107626315536305,0.0,0.0,0.1613207870727985,0.0,0.03950731833400386,0.0686341641418776,0.42916285936057297,0.11192910599786503
2015-12-28,0.0,0.02315890169024907,0.0,0.1277854384823932,0.1641282728434342,0.0,0.03888163059403106,0.0690440160381808,0.2913466921113809,0.1120646800324066
2016-01-04,0.0,0.0559770014659789,0.0,0.09107512442261333,0.16988883720276962,0.0,0.03980872079172949,0.054916985576112916,0.37913189373432393,0.0591840143907668
2016-01-11,0.0,0.2194650566651965,0.0,0.020006727993763754,0.16702726041849708,0.0,0.03822017927976682,0.04344171667810488,0.27857785644864913,0.05911909068020139
2016-01-18,0.0,0.20601457323409822,0.0,0.15583684546104556,0.06484003567184578,0.0,0.009692784820047052,0.004340160651462439,0.2828943579999379,0.07442589129716731
2016-01-25,0.06265860337528495,0.14850716358297106,0.0,0.0,0.061259945297024165,0.0,0.009251537968448903,0.08475386485489052,0.4190598572714109,0.0
2016-02-01,0.06416565985220501,0.20532471985010767,0.0,0.10484578209243618,0.019003206615627224,0.0,0.009263505673786414,0.08898849675573996,0.31745493662302426,0.0
2016-02-08,0.034205799853927216,0.34150636175845045,0.0,0.0,0.01910844509067531,0.0,0.009045907040231688,0.05643851122086474,0.3388133401692713,0.0
2016-02-15,0.0,0.30261851738711953,0.0,0.029179826661510564,0.01840015426474261,0.0,0.0,0.061629253730373416,0.33296856043556344,0.0
2016-02-22,0.0,0.18098818226075145,0.0,0.029395003992734127,0.01899139037128283,0.0,0.0,0.12686094674888349,0.42771793929805496,0.0
2016-02-29,0.09564952894731862,0.17545099105350748,0.0,0.0,0.01818208675126663,0.0,0.0,0.0644498112064256,0.4254202391664859,0.0
2016-03-07,0.09919570207626645,0.12885482083216157,0.0006520890175472306,0.006641199110895672,0.01868305050111517,0.0,0.0,0.06214799311295475,0.47661960247466517,0.0
2016-03-14,0.08860407885466842,0.1287368144721099,0.0,0.0,0.01872819413665375,0.0,0.0,0.03675002904014888,0.5127360776003237,0.0
2016-03-21,0.02861735357887711,0.1447152377193876,0.0,0.0,0.06795145060761117,0.0,0.0,0.03466483710302812,0.5331790823799838,0.0
2016-03-28,0.029118730954653047,0.08762696800916944,0.0,0.004263880688144974,0.04040634448771488,0.0,0.0,0.11340798186324977,0.5281651308609578,0.0
2016-04-04,0.0,0.07258204447884159,0.0,0.004187896998390624,0.04090505904897701,0.0,0.0,0.16132930567903594,0.5267876579931231,0.0
2016-04-11,0.01253950653976233,0.1638343975335043,0.0,0.004018548355821109,0.20011659403038884,0.0,0.0,0.03969261266357555,0.3765927458332108,0.0
2016-04-18,0.0,0.07878347624107182,0.0,0.06318173100502203,0.28012285370866175,0.0,0.0,0.043637729957233536,0.3501024533301114,0.0
2016-04-25,0.0,0.08192097822986633,0.0,0.0,0.28758894607436575,0.0,0.0,0.0,0.4016669018226485,0.06405375356821687
2016-05-02,0.0,0.08027853015041078,0.0,0.0,0.2882196169637727,0.0,0.0,0.012517619971584772,0.47236395511833884,0.0
2016-05-09,0.0,0.024663736196467553,0.0,0.0,0.29159146677238007,0.06825117062009854,0.0,0.01204337206430262,0.4573441778551141,0.0
2016-05-16,0.0,0.024717504715691178,0.0,0.0,0.29121289165707903,0.0023546692748690236,0.0,0.02653928275067685,0.45763916537971094,0.04739445170525453
2016-05-23,0.0,0.05855526243995776,0.0,0.0,0.28519804839443247,0.0,0.0,0.02801228239863524,0.457899445572131,0.0
2016-05-30,0.0,0.0599853613791417,0.0,0.0,0.308346932243827,0.0,0.0,0.008134414665458091,0.47335538603737526,0.0
2016-06-06,0.13296008765709744,0.06062325267992769,0.0,0.0,0.306855215431431,0.0,0.0,0.0013329583791942563,0.35150538814217763,0.0
2016-06-13,0.0,0.026767200187102266,0.0,0.0,0.310465882420664,0.0,0.0,0.0,0.5214472672700384,0.0
2016-06-20,0.0,0.024488481638729503,0.0,0.0,0.29171981039323513,0.0,0.0,0.07247536923986495,0.4285360555816019,0.0
2016-06-27,0.0,0.02575417144046306,0.0,0.0,0.30368054476529743,0.0,0.0,0.037483221301324955,0.45956346181942814,0.009111189512125284
2016-07-04,0.0,0.02617985585366004,0.0,0.0,0.30158957853655827,0.0,0.0,0.0018530239105828813,0.5032904919912041,0.008494193080375885
2016-07-11,0.017738182547412232,0.0,0.0,0.0,0.27294836221631474,0.0,0.0,0.0,0.5562804138753206,0.0
2016-07-18,0.021315728216918055,0.0,0.0,0.0,0.14344682244105986,0.0,0.0,0.0893587480072265,0.608620770770151,0.0
2016-07-25,0.0,0.026846534006307786,0.0,0.01579249550621949,0.268407579495164,0.0,0.0,0.08430644237855452,0.4573525986244391,0.0
2016-08-01,0.02871070473063127,0.0274432284609396,0.0,0.015192444618227063,0.2717275254644036,0.0,0.0,0.0,0.5032016753707284,0.0
2016-08-08,0.026349927436833544,0.03040449499991496,0.0,0.0,0.2503676441826902,0.0436578791808959,0.0,0.0,0.5027751018295489,0.0
2016-08-15,0.027241248493028388,0.030389229371471826,0.0,0.0,0.22797972641777328,0.0,0.0,0.030787861011386967,0.5106824257517474,0.0
2016-08-22,0.0,0.05464128567244124,0.0,0.0,0.22784892939803983,0.0,0.0,0.055855455498461666,0.4861412139187098,0.0
2016-08-29,0.0,0.055258810542054164,0.0,0.11962873251097647,0.22898085011873123,0.0,0.0,0.0,0.4206155385533999,0.0
2016-09-05,0.0,0.05448632389413849,0.0,0.0,0.16269317954749551,0.0,0.0,0.0,0.4463271121122106,0.1499021131084514
2016-09-12,0.0,0.0680693806000878,0.0,0.0,0.16566354026692467,0.0,0.0,0.1341339530300378,0.4442451717657289,0.0
2016-09-19,0.0,0.06752201792466615,0.0,0.0,0.16050027738526285,0.0,0.06743458447426305,0.03338915143239304,0.3935899161113549,0.0
2016-09-26,0.0,0.06946504953258512,0.0,0.0,0.1706839794018725,0.0,0.0683972583930543,0.0,0.41027073886362025,0.0
2016-10-03,0.0,0.06951278193950398,0.0,0.0,0.23980234307201548,0.0,0.0,0.0,0.41961729222615335,0.0
2016-10-10,0.0,0.0450606484812731,0.0,0.0,0.24095169956125873,0.0,0.0,0.0,0.3576258082095171,0.07139971275041015
2016-10-17,0.003377026192962762,0.0,0.0,0.0,0.3121958337402346,0.0,0.0,0.0,0.3937123047829955,0.0
2016-10-24,0.0,0.0,0.0,0.0,0.29651586314175515,0.0,0.0,0.0,0.3928098994228413,0.0
2016-10-31,0.0,0.0,0.0,0.0,0.3146325167119602,0.0,0.0,0.0,0.35164973012506884,0.0
2016-11-07,0.0,0.0,0.0,0.0,0.32561781448114707,0.0,0.0,0.0,0.34434840331750766,0.0
2016-11-14,0.0,0.13114046695907738,0.0,0.0,0.32107916602056513,0.0,0.0,0.0,0.2187295138409551,0.0
2016-11-21,0.0,0.03310227033972761,0.017374230278311472,0.0,0.3202461363026024,0.0,0.07742281706568219,0.0,0.23929392212622724,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.3613883712733575,0.0,0.07875694197821104,0.0,0.24851986451419797,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.3165844174064983,0.0,0.12499804893028962,0.0,0.25012924408454584,0.0
2016-12-12,0.0,0.0,0.0,0.06179228907074925,0.31234477453259435,0.0,0.13007915322622185,0.0,0.1928665577118706,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.1766587724033832,0.0,0.19534944245473493,0.0,0.3359458364135201,0.0
2016-12-26,0.0,0.0,0.0,0.0,0.17647644215304786,0.0,0.23466815707318778,0.0,0.23864156351774535,0.06779544013737032
2017-01-02,0.0,0.0,0.0,0.0,0.17638428735296796,0.0,0.23339731177811357,0.0,0.2338143497121118,0.06684210931985005
